"county","state","party","procent_wiek_średni","liczba_gł_republikanie","liczba_gł_demokraci","winner"
Westmoreland,Pennsylvania,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Fairfax City,Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Harris,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Chester,South Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Putnam,West Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Plaquemines,Louisiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Wyoming,West Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Hanover,Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Madison,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
LaPorte,Indiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Hawaii,Hawaii,Republican,"60 - 65 %",13220563,10291169,Republikanie
Leslie,Kentucky,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Weston,Wyoming,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Echols,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Jefferson,Arkansas,Republican,"60 - 65 %",13220563,10291169,Republikanie
Wilson,Texas,Republican,"60 - 65 %",13220563,10291169,Republikanie
Columbia,New York,Republican,"60 - 65 %",13220563,10291169,Republikanie
Mingo,West Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
San Bernardino,California,Republican,"60 - 65 %",13220563,10291169,Republikanie
Weld,Colorado,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Knox,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Dona Ana,New Mexico,Republican,"60 - 65 %",13220563,10291169,Republikanie
Nueces,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Wayne,North Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Davidson,North Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Effingham,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
York,South Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Montgomery,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Craven,North Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Maricopa,Arizona,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Montgomery,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Wayne,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Baker,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Madison,Indiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Florence,South Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
King William,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Jackson,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Waukesha,Wisconsin,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Chautauqua,New York,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Kanawha,West Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Jenkins,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Delaware,Ohio,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Rockcastle,Kentucky,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Kankakee,Illinois,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Bay,Michigan,Democrat,"60 - 65 %",13220563,10291169,Republikanie
DeSoto,Mississippi,Republican,"60 - 65 %",13220563,10291169,Republikanie
White,Arkansas,Republican,"60 - 65 %",13220563,10291169,Republikanie
Ector,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Morris,New Jersey,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Lowndes,Mississippi,Republican,"60 - 65 %",13220563,10291169,Republikanie
Stanly,North Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Walton,Florida,Republican,"60 - 65 %",13220563,10291169,Republikanie
Gilchrist,Florida,Republican,"60 - 65 %",13220563,10291169,Republikanie
Bay,Florida,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Escambia,Alabama,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Genesee,New York,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Hardin,Kentucky,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Marion,Tennessee,Republican,"60 - 65 %",13220563,10291169,Republikanie
Meigs,Ohio,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Berks,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
Floyd,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Greenlee,Arizona,Republican,"60 - 65 %",13220563,10291169,Republikanie
Lyon,Kentucky,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Cherokee,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Cecil,Maryland,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Fayette,Pennsylvania,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Jefferson,Alabama,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Tift,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Kosciusko,Indiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Allegan,Michigan,Republican,"60 - 65 %",13220563,10291169,Republikanie
Shelby,Alabama,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Woodford,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Rockingham,North Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Franklin,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Wise,Texas,Republican,"60 - 65 %",13220563,10291169,Republikanie
Hancock,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Bartholomew,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Warren,Mississippi,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Kanawha,West Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Hopkins,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Carbon,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
Sullivan,New York,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Tioga,Pennsylvania,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Alexander,North Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Carter,Tennessee,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Allen,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Putnam,Illinois,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Washington,Missouri,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Oakland,Michigan,Republican,"60 - 65 %",13220563,10291169,Republikanie
Darlington,South Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Live Oak,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Kern,California,Republican,"60 - 65 %",13220563,10291169,Republikanie
Sumter,South Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Goochland,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Saginaw,Michigan,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Lewis,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Fayette,West Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Webster,Iowa,Republican,"60 - 65 %",13220563,10291169,Republikanie
Walworth,Wisconsin,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Columbus,North Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Manitowoc,Wisconsin,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Warren,Ohio,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Haywood,Tennessee,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Franklin,Missouri,Republican,"60 - 65 %",13220563,10291169,Republikanie
Warren,Ohio,Republican,"60 - 65 %",13220563,10291169,Republikanie
Schenectady,New York,Republican,"60 - 65 %",13220563,10291169,Republikanie
Woodbury,Iowa,Republican,"60 - 65 %",13220563,10291169,Republikanie
Amelia,Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Staunton,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Bon Homme,South Dakota,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Cherokee,South Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Hancock,Tennessee,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Morgan,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Monroe,Michigan,Republican,"60 - 65 %",13220563,10291169,Republikanie
Gates,North Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
McLennan,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Lycoming,Pennsylvania,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Bell,Kentucky,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Baker,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Allegany,New York,Republican,"60 - 65 %",13220563,10291169,Republikanie
Lycoming,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
Caroline,Maryland,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Summit,Ohio,Republican,"60 - 65 %",13220563,10291169,Republikanie
Boone,West Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Caswell,North Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Henderson,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Wise,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Chesterfield,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Yuba,California,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Bossier,Louisiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Anderson,Tennessee,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Bartholomew,Indiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Atkinson,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Sandoval,New Mexico,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Pittsylvania,Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Oglethorpe,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Sevier,Tennessee,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Oneida,New York,Republican,"60 - 65 %",13220563,10291169,Republikanie
Craven,North Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
East Carroll,Louisiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Harding,South Dakota,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Dawson,Montana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Lewis and Clark,Montana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Roosevelt,New Mexico,Republican,"60 - 65 %",13220563,10291169,Republikanie
Grant,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Ellis,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Fauquier,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Queen Anne's,Maryland,Republican,"60 - 65 %",13220563,10291169,Republikanie
Schuyler,New York,Republican,"60 - 65 %",13220563,10291169,Republikanie
Will,Illinois,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Hickman,Tennessee,Republican,"60 - 65 %",13220563,10291169,Republikanie
Cooper,Missouri,Republican,"60 - 65 %",13220563,10291169,Republikanie
Ozaukee,Wisconsin,Republican,"60 - 65 %",13220563,10291169,Republikanie
Posey,Indiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Garrard,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Holmes,Florida,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Hancock,Mississippi,Republican,"60 - 65 %",13220563,10291169,Republikanie
Baker,Florida,Republican,"60 - 65 %",13220563,10291169,Republikanie
Sumter,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Union,Indiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Catahoula,Louisiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Canadian,Oklahoma,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Lawrence,Alabama,Republican,"60 - 65 %",13220563,10291169,Republikanie
Paulding,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Catawba,North Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Luzerne,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
Lackawanna,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
Crawford,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Houston,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Chemung,New York,Republican,"60 - 65 %",13220563,10291169,Republikanie
Bannock,Idaho,Republican,"60 - 65 %",13220563,10291169,Republikanie
Lewis,West Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Kaufman,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Blount,Tennessee,Republican,"60 - 65 %",13220563,10291169,Republikanie
Fulton,New York,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Calvert,Maryland,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Montgomery,Ohio,Republican,"60 - 65 %",13220563,10291169,Republikanie
Walker,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Pontotoc,Oklahoma,Republican,"60 - 65 %",13220563,10291169,Republikanie
Johnson,Illinois,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Robeson,North Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Cambria,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
Gregg,Texas,Republican,"60 - 65 %",13220563,10291169,Republikanie
Dale,Alabama,Republican,"60 - 65 %",13220563,10291169,Republikanie
Schoharie,New York,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Whitley,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Avoyelles,Louisiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Douglas,Nebraska,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Clinton,Pennsylvania,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Calcasieu,Louisiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Lucas,Ohio,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Potter,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Union,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Nash,North Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Hoke,North Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Hampton,South Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Whitfield,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Harnett,North Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Winnebago,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Assumption,Louisiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Salt Lake,Utah,Republican,"60 - 65 %",13220563,10291169,Republikanie
Dickenson,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Gilchrist,Florida,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Dona Ana,New Mexico,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Salem,New Jersey,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Bernalillo,New Mexico,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Brown,South Dakota,Republican,"60 - 65 %",13220563,10291169,Republikanie
Jackson,Wisconsin,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Campbell,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Augusta,Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Warren,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Douglas,Colorado,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Grant,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Jackson,Missouri,Republican,"60 - 65 %",13220563,10291169,Republikanie
St. Martin,Louisiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Logan,Oklahoma,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Clinton,Michigan,Republican,"60 - 65 %",13220563,10291169,Republikanie
Cherokee,South Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Greenlee,Arizona,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Washington,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Livingston,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Richmond,North Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Grainger,Tennessee,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Columbia,Wisconsin,Republican,"60 - 65 %",13220563,10291169,Republikanie
Lewis,West Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Bay,Michigan,Republican,"60 - 65 %",13220563,10291169,Republikanie
Camden,New Jersey,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Skamania,Washington,Republican,"60 - 65 %",13220563,10291169,Republikanie
Treutlen,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Montgomery,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Pennington,South Dakota,Republican,"60 - 65 %",13220563,10291169,Republikanie
Grady,Oklahoma,Republican,"60 - 65 %",13220563,10291169,Republikanie
DeWitt,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Assumption,Louisiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Huntington,Indiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Weakley,Tennessee,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Cleveland,Oklahoma,Republican,powyżej 65 %,7410760,10723463,Demokraci
Jasper,South Carolina,Republican,powyżej 65 %,7410760,10723463,Demokraci
Portage,Ohio,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Breathitt,Kentucky,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Portage,Wisconsin,Republican,powyżej 65 %,7410760,10723463,Demokraci
Greene,Pennsylvania,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Chesapeake,Virginia,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Platte,Missouri,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Guilford,North Carolina,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Greensville,Virginia,Republican,powyżej 65 %,7410760,10723463,Demokraci
Bibb,Alabama,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Jackson,Florida,Republican,powyżej 65 %,7410760,10723463,Demokraci
Garfield,Colorado,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Milwaukee,Wisconsin,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Johnson,Missouri,Republican,powyżej 65 %,7410760,10723463,Demokraci
Jones,Texas,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Perry,Kentucky,Democrat,powyżej 65 %,7410760,10723463,Demokraci
St. Louis City,Missouri,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Orange,North Carolina,Republican,powyżej 65 %,7410760,10723463,Demokraci
Johnson,Missouri,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Vigo,Indiana,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Oktibbeha,Mississippi,Republican,powyżej 65 %,7410760,10723463,Demokraci
Lane,Oregon,Republican,powyżej 65 %,7410760,10723463,Demokraci
Chattahoochee,Georgia,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Pecos,Texas,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Telfair,Georgia,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Middlesex,New Jersey,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Richland,South Carolina,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Brookings,South Dakota,Republican,powyżej 65 %,7410760,10723463,Demokraci
DeKalb,Illinois,Republican,powyżej 65 %,7410760,10723463,Demokraci
East Baton Rouge,Louisiana,Republican,powyżej 65 %,7410760,10723463,Demokraci
Pershing,Nevada,Republican,powyżej 65 %,7410760,10723463,Demokraci
Hamilton,Florida,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Coconino,Arizona,Democrat,powyżej 65 %,7410760,10723463,Demokraci
Franklin,Florida,Republican,powyżej 65 %,7410760,10723463,Demokraci
